Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
38,avg-run,1000,true,uniform,READ,10930,7010697,4662725,4658727,46618,5,0,0,0,0,1495,1486,5380915,9205316,115974136,491727933,21900603,1436175,423067759958,490981549,44671126,4058130,1,0,0,0,0,8243,12131.505519835011,100000,79.47686,67,12079,85,181,100000
39,extend,1000,true,uniform,EXTEND,178124,142005382,66190409,65207486,577985,389774,551728,0,0,0,1495,1486,5380915,9207121,115981423,491738040,21900603,1436175,423164650654,491091148,44681356,4058130,0,0,0,0,1,5172,1933.4880123743233,9985,491.8100150225338,353,26959,803,1207,9985,15
39,run,1000,true,uniform,READ,185415,146721592,68814539,67829720,577987,389785,551730,0,0,0,1495,1486,5380915,9207556,115981423,491738582,21900603,1436175,423173607397,491126451,44685453,4058130,1,0,0,0,0,10045,9955.201592832254,99887,97.61241202558891,70,15343,107,211,99887,113
39,reference,1000,true,uniform,READ,4699,11796611,4039278,3948262,1119,1,0,0,0,0,1495,1486,5380915,9207621,115981423,491738829,21900603,1436175,423173607447,491126452,44685453,4058130,1,0,0,0,0,2430,41152.2633744856,100000,21.29661,16,9991,43,66,100000
39,clean-run,1000,true,uniform,READ,5912,3639825,2623275,2621318,26257,1,0,0,0,0,1495,1487,5396044,9207765,115987686,491747387,21900677,1436192,423221889566,491184497,44686389,4062607,1,0,0,0,0,9595,10422.094841063054,99894,93.10750395419144,66,13015,102,207,99894,106
39,avg-run,1000,true,uniform,READ,12783,7401532,5726722,5722724,57257,5,0,0,0,0,1495,1487,5396044,9207765,115995764,491754288,21900677,1436192,423266228816,491247613,44686391,4062607,1,0,0,0,0,8517,11741.223435481978,100000,82.20308,70,12975,88,180,100000
40,extend,1000,true,uniform,EXTEND,201406,147455093,69168735,68160776,604133,399769,577267,0,0,0,1495,1487,5396044,9209889,116003432,491769613,21900677,1436192,423360827391,491359359,44697077,4062607,0,0,0,0,1,5153,1940.6171162429653,9984,490.3311298076923,355,30927,800,1204,9984,16
40,run,1000,true,uniform,READ,201967,152183515,71852246,70843266,604133,399769,577267,0,0,0,1495,1487,5396044,9210590,116003432,491770138,21900677,1436192,423360853023,491359784,44697077,4062607,1,0,0,0,0,10386,9628.34585018294,99904,100.96615751121077,78,13327,113,214,99904,96
40,reference,1000,true,uniform,READ,5035,12098737,4142531,4049492,1119,1,0,0,0,0,1495,1487,5396044,9210593,116003432,491770412,21900677,1436192,423360853023,491359784,44697077,4062607,1,0,0,0,0,2389,41858.51820845542,100000,20.93261,16,10095,42,69,100000
40,clean-run,1000,true,uniform,READ,6050,3674428,2685150,2683193,26866,1,0,0,0,0,1495,1488,5409116,9210711,116006910,491779072,21900741,1436197,423410222011,491419169,44698013,4067215,1,0,0,0,0,9756,10250.10250102501,99915,94.54704498824,74,11703,102,202,99915,85
40,avg-run,1000,true,uniform,READ,12921,7436049,5788597,5784599,57866,5,0,0,0,0,1495,1488,5409116,9212114,116030769,491786073,21900741,1436197,423485148662,491523174,44712228,4067215,1,0,0,0,0,9511,10514.141520344863,100000,92.16627,78,14607,97,204,100000
41,extend,1000,true,uniform,EXTEND,233344,152967945,72214720,71181733,630836,409767,603337,0,0,0,1495,1488,5409116,9214587,116037689,491799310,21900741,1436197,423548306475,491636437,44714419,4067215,0,0,0,0,1,5166,1935.7336430507162,9987,492.1302693501552,360,27295,807,1255,9987,13
41,run,1000,true,uniform,READ,233904,157733585,74960975,73926967,630836,409767,603337,0,0,0,1495,1488,5409116,9216594,116043376,491800055,21900741,1436197,423548320959,491636683,44714419,4067215,1,0,0,0,0,10521,9504.7999239616,99898,102.34777473022483,78,12775,114,225,99898,102
41,reference,1000,true,uniform,READ,5383,12400924,4246668,4150736,1119,1,0,0,0,0,1495,1488,5409116,9216595,116043376,491800304,21900741,1436197,423548320959,491636683,44714419,4067215,1,0,0,0,0,2423,41271.15146512588,100000,21.13967,16,9727,43,61,100000
41,clean-run,1000,true,uniform,READ,6214,3708962,2747932,2745895,27499,1,0,0,0,0,1495,1489,5421997,9217116,116043377,491808732,21900802,1436218,423598789995,491697458,44715356,4071065,1,0,0,0,0,9836,10166.7344448963,99900,95.46668668668669,75,12887,104,217,99900,100
41,avg-run,1000,true,uniform,READ,13087,7470606,5851373,5847295,58499,5,0,0,0,0,1495,1489,5421997,9217116,116051052,491815640,21900802,1436218,423645119245,491760574,44715358,4071065,1,0,0,0,0,10253,9753.242953281966,100000,99.57267,85,12815,111,214,100000
42,extend,1000,true,uniform,EXTEND,251136,158471267,75330623,74273479,658247,419757,630120,0,0,0,1495,1489,5421997,9219295,116058766,491832511,21900802,1436218,423745742293,491875273,44724585,4071065,0,0,0,0,1,5209,1919.754271453254,9990,495.46026026026027,360,27055,802,1154,9990,10
42,run,1000,true,uniform,READ,258897,163229001,78141935,77082899,658249,419768,630122,0,0,0,1495,1489,5421997,9220382,116065071,491833229,21900802,1436218,423755406538,491924520,44729143,4071065,1,0,0,0,0,10491,9531.979792202841,99923,101.99216396625401,79,13103,115,215,99923,77
42,reference,1000,true,uniform,READ,5719,12703050,4349921,4251966,1119,1,0,0,0,0,1495,1489,5421997,9220972,116072060,491833543,21900802,1436218,423755406588,491924521,44729143,4071065,1,0,0,0,0,2410,41493.775933609955,100000,21.03475,16,10023,43,64,100000
42,clean-run,1000,true,uniform,READ,6250,3739300,2812001,2809964,28134,17,0,0,0,0,1495,1490,5437169,9221139,116072061,491842422,21900903,1436240,423806957715,491986702,44730079,4075797,1,0,0,0,0,9913,10087.763542822557,99911,96.2536457447128,76,13007,106,208,99911,89
42,avg-run,1000,true,uniform,READ,13118,7500924,5915442,5911364,59134,21,0,0,0,0,1495,1490,5437169,9221140,116080113,491849321,21900903,1436240,423854286915,492049817,44730081,4075797,1,0,0,0,0,10246,9759.906304899472,100000,99.42776,85,12687,106,214,100000
43,extend,1000,true,uniform,EXTEND,275495,163973176,78518479,77435311,686180,429762,657526,0,0,0,1495,1490,5437169,9223305,116087740,491865023,21900903,1436240,423942884016,492166186,44738893,4075797,0,0,0,0,1,5288,1891.0741301059002,9994,503.2004202521513,360,28559,817,1260,9994,6
43,run,1000,true,uniform,READ,276056,168695745,81381613,80297424,686180,429762,657526,0,0,0,1495,1490,5437169,9223955,116087740,491865730,21900903,1436240,423942900608,492166467,44738893,4075797,1,0,0,0,0,10679,9364.172675344133,99899,103.87111983102933,81,12975,117,230,99899,101
43,reference,1000,true,uniform,READ,6089,13005215,4454058,4353210,1119,1,0,0,0,0,1495,1490,5437169,9223956,116087740,491866003,21900903,1436240,423942900658,492166468,44738893,4075797,1,0,0,0,0,2396,41736.227045075124,100000,21.01869,16,10303,43,66,100000
43,clean-run,1000,true,uniform,READ,6398,3765638,2863297,2861340,28654,1,0,0,0,0,1495,1491,5449982,9224105,116091630,491875034,21900966,1436245,423995520640,492229778,44739829,4080705,1,0,0,0,0,10046,9954.210631096954,99897,97.576764066989,75,13191,108,224,99897,103
43,avg-run,1000,true,uniform,READ,13269,7527336,5966744,5962746,59654,5,0,0,0,0,1495,1491,5449982,9224107,116107889,491881977,21900966,1436245,424043849890,492292894,44739831,4080705,1,0,0,0,0,10367,9645.992090286485,100000,100.71093,86,12415,110,205,100000
44,extend,1000,true,uniform,EXTEND,309099,169477682,81765395,80657199,714546,439765,685367,0,0,0,1495,1491,5449982,9226611,116122907,491896431,21900966,1436245,424141261366,492442356,44755247,4080705,0,0,0,0,1,5327,1877.2292096865028,9992,506.57375900720575,370,28639,839,1278,9992,8
44,run,1000,true,uniform,READ,309645,174240073,84680655,83571438,714546,439765,685367,0,0,0,1495,1491,5449982,9227329,116122907,491897104,21900966,1436245,424141286300,492442773,44755247,4080705,1,0,0,0,0,10866,9203.018590097552,99905,105.71951353786096,82,13047,117,210,99905,95
44,reference,1000,true,uniform,READ,6437,13307402,4558195,4454454,1119,1,0,0,0,0,1495,1491,5449982,9227330,116122907,491897382,21900966,1436245,424141286300,492442773,44755247,4080705,1,0,0,0,0,2455,40733.19755600815,100000,21.56014,16,10423,43,68,100000
44,clean-run,1000,true,uniform,READ,6513,3795268,2914853,2912896,29179,1,0,0,0,0,1495,1492,5464467,9227449,116125587,491906570,21901036,1436264,424194982055,492507247,44756183,4086036,1,0,0,0,0,10229,9776.126698602015,99918,99.35389018995576,80,16783,110,211,99918,82
44,avg-run,1000,true,uniform,READ,13384,7556884,6018300,6014302,60179,5,0,0,0,0,1495,1492,5464467,9227449,116133662,491913467,21901036,1436264,424244311305,492570363,44756185,4086036,1,0,0,0,0,10533,9493.97132820659,100000,102.35149,88,12783,109,218,100000
45,extend,1000,true,uniform,EXTEND,328859,174987504,85069217,83936864,743374,449760,713740,0,0,0,1495,1492,5464467,9229649,116147946,491931815,21901036,1436264,424353016314,492690295,44766669,4086036,0,0,0,0,1,5258,1901.863826550019,9995,500.11975987994,363,29839,810,1240,9995,5
45,run,1000,true,uniform,READ,329745,179749017,88029066,86895692,743374,449760,713740,0,0,0,1495,1492,5464467,9231724,116147946,491932856,21901036,1436264,424353033474,492690582,44766669,4086036,1,0,0,0,0,11046,9053.050878145936,99881,107.56230914788598,82,14511,121,225,99881,119
45,reference,1000,true,uniform,READ,6773,13609528,4661448,4555684,1119,1,0,0,0,0,1495,1492,5464467,9232351,116153782,491933208,21901036,1436264,424353033474,492690582,44766669,4086036,1,0,0,0,0,2455,40733.19755600815,100000,21.46464,16,10559,44,73,100000
45,clean-run,1000,true,uniform,READ,6572,3817900,2961547,2959590,29634,1,0,0,0,0,1495,1493,5479912,9232512,116158758,491942414,21901113,1436295,424421773303,492807944,44773540,4091158,1,0,0,0,0,10375,9638.55421686747,99910,100.84727254529076,78,13255,112,213,99910,90
45,avg-run,1000,true,uniform,READ,13443,7579411,6064994,6060996,60634,5,0,0,0,0,1495,1493,5479912,9232512,116166814,491949288,21901113,1436295,424472102503,492871059,44773542,4091158,1,0,0,0,0,10631,9406.452826639075,100000,103.30612,88,12943,111,213,100000
46,extend,1000,true,uniform,EXTEND,358716,180554323,88423895,87265517,772603,459758,742527,0,0,0,1495,1493,5479912,9234712,116174509,491967207,21901113,1436295,424564292703,492991649,44782370,4091158,0,0,0,0,1,5255,1902.9495718363464,9987,500.28477020126167,369,28575,811,1321,9987,13
46,run,1000,true,uniform,READ,359315,185336198,91429233,90269834,772603,459758,742527,0,0,0,1495,1493,5479912,9235292,116174509,491967919,21901113,1436295,424564313481,492992001,44782370,4091158,1,0,0,0,0,11119,8993.614533681086,99902,108.30043442573722,81,13551,122,212,99902,98
46,reference,1000,true,uniform,READ,7122,13911714,4765585,4656928,1119,1,0,0,0,0,1495,1493,5479912,9235536,116174509,491968202,21901113,1436295,424564313531,492992002,44782370,4091158,1,0,0,0,0,2442,40950.04095004095,100000,21.42077,16,10255,43,72,100000
46,clean-run,1000,true,uniform,READ,6683,3850167,3005544,3003587,30076,1,0,0,0,0,1495,1494,5492514,9235664,116179688,491977531,21901204,1436303,424620151058,493058501,44783307,4095852,1,0,0,0,0,10449,9570.293808019906,99900,101.60721721721721,79,15015,111,209,99900,100
46,avg-run,1000,true,uniform,READ,13554,7611642,6108991,6104993,61076,5,0,0,0,0,1495,1494,5492514,9235665,116187760,491984472,21901204,1436303,424671480308,493121617,44783309,4095852,1,0,0,0,0,10661,9379.983116030391,100000,103.67957,89,12431,111,206,100000
47,extend,1000,true,uniform,EXTEND,395120,186128434,91829605,90646199,802340,469759,771850,0,0,0,1495,1494,5492514,9238224,116210786,492002033,21901204,1436303,424776407361,493275292,44799523,4095852,0,0,0,0,1,5386,1856.6654288897141,9990,512.5002002002002,370,29359,828,1294,9990,10
47,run,1000,true,uniform,READ,395733,190923190,94874439,93690012,802340,469759,771850,0,0,0,1495,1494,5492514,9238787,116210786,492002708,21901204,1436303,424776435239,493275765,44799523,4095852,1,0,0,0,0,11290,8857.395925597873,99880,110.04740688826593,84,12767,124,231,99880,120
47,reference,1000,true,uniform,READ,7470,14213901,4869722,4758172,1119,1,0,0,0,0,1495,1494,5492514,9239102,116210786,492002980,21901204,1436303,424776435289,493275766,44799523,4095852,1,0,0,0,0,2416,41390.72847682119,100000,21.16171,16,10167,42,68,100000
47,clean-run,1000,true,uniform,READ,6813,3865749,3046347,3044390,30490,1,0,0,0,0,1495,1495,5506806,9239228,116214926,492012454,21901273,1436327,424833319247,493343209,44800459,4100675,1,0,0,0,0,10529,9497.578117580017,99893,102.43148168540338,79,13199,112,205,99893,107
47,avg-run,1000,true,uniform,READ,13684,7627460,6149794,6145796,61490,5,0,0,0,0,1495,1495,5506806,9239228,116223012,492019351,21901273,1436327,424885648497,493406325,44800461,4100675,1,0,0,0,0,10864,9204.712812960235,100000,105.64973,90,15671,112,220,100000
48,extend,1000,true,uniform,EXTEND,417362,191681140,95278344,94070781,832353,479746,801438,0,0,0,1495,1495,5506806,9241457,116237535,492040111,21901273,1436327,425003575104,493530638,44812561,4100675,0,0,0,0,1,5245,1906.5776930409913,9987,499.25242815660357,366,26975,800,1236,9987,13
48,run,1000,true,uniform,READ,418360,196515128,98366556,97157972,832353,479746,801438,0,0,0,1495,1495,5506806,9243235,116243627,492041266,21901273,1436327,425003594304,493530960,44812561,4100675,1,0,0,0,0,11394,8776.54906090925,99887,111.0921641454844,87,12815,121,239,99887,113
48,reference,1000,true,uniform,READ,7806,14516027,4972975,4859402,1119,1,0,0,0,0,1495,1495,5506806,9243957,116251098,492041608,21901273,1436327,425003594304,493530960,44812561,4100675,1,0,0,0,0,2427,41203.13143798929,100000,21.20316,16,10047,43,63,100000
48,clean-run,1000,true,uniform,READ,6919,3887527,3088945,3086988,30915,1,0,0,0,0,1495,1496,5522100,9244603,116259979,492051174,21901354,1436361,425078784262,493653801,44820580,4106617,1,0,0,0,0,10780,9276.437847866418,99903,104.89542856570874,79,13303,116,225,99903,97
48,avg-run,1000,true,uniform,READ,13790,7649364,6192392,6188394,61915,5,0,0,0,0,1495,1496,5522100,9244605,116259979,492058045,21901354,1436361,425132113462,493716916,44820582,4106617,1,0,0,0,0,10955,9128.251939753538,100000,106.59718,91,13327,114,229,100000
49,extend,1000,true,uniform,EXTEND,451461,197334233,98776317,97542729,862792,489747,831500,0,0,0,1495,1496,5522100,9246935,116273796,492077786,21901354,1436361,425227830710,493841686,44829359,4106617,0,0,0,0,1,5357,1866.7164457718873,9990,509.9097097097097,365,27151,823,1328,9990,10
49,run,1000,true,uniform,READ,452209,202179616,101902814,100668205,862792,489747,831500,0,0,0,1495,1496,5522100,9248691,116273796,492078498,21901354,1436361,425227853064,493842064,44829359,4106617,1,0,0,0,0,11620,8605.851979345955,99894,113.34202254389653,87,14679,125,242,99894,106
49,reference,1000,true,uniform,READ,8152,14818216,5077112,4960646,1119,1,0,0,0,0,1495,1496,5522100,9248978,116273796,492078761,21901354,1436361,425227853114,493842065,44829359,4106617,1,0,0,0,0,2396,41736.227045075124,100000,21.01182,16,9879,42,66,100000
49,clean-run,1000,true,uniform,READ,7048,3917312,3126597,3124640,31292,1,0,0,0,0,1495,1497,5533424,9249186,116282497,492088284,21901409,1436364,425286855559,493911346,44830295,4111780,1,0,0,0,0,10933,9146.62032379036,99908,106.47071305601153,82,13551,117,233,99908,92
49,avg-run,1000,true,uniform,READ,14395,7920981,6230044,6226046,62292,5,0,0,0,0,1495,1497,5533424,9249206,116290630,492095684,21901409,1436364,425341184813,493974462,44830297,4111780,1,0,0,0,0,10988,9100.837277029486,100000,106.90807,91,16559,114,226,100000
50,extend,1000,true,uniform,EXTEND,492762,202988929,102317035,101058419,893559,499750,861879,0,0,0,1495,1497,5533424,9251914,116313982,492113853,21901409,1436364,425450600282,494137103,44847161,4111780,0,0,0,0,1,5443,1837.2221201543266,9992,518.7947357886309,375,27007,836,1485,9992,8
50,run,1000,true,uniform,READ,493436,207881036,105481441,104221804,893559,499750,861879,0,0,0,1495,1497,5533424,9253825,116313982,492114694,21901409,1436364,425450625700,494137536,44847161,4111780,1,0,0,0,0,11703,8544.81756814492,99889,114.14924566268559,89,14327,127,248,99889,111
50,reference,1000,true,uniform,READ,8500,15120403,5181249,5061890,1119,1,0,0,0,0,1495,1497,5533424,9254111,116313982,492114940,21901409,1436364,425450625750,494137537,44847161,4111780,1,0,0,0,0,2392,41806.02006688963,100000,20.99982,16,10079,43,67,100000
50,clean-run,1000,true,uniform,READ,7146,3928904,3165426,3163472,31667,1,0,0,0,0,1495,1498,5545718,9254933,116324292,492124683,21904551,1436594,425510264576,494200755,44848096,4116436,1,0,0,0,0,11108,9002.520705797624,99893,108.22425995815523,82,15591,117,239,99893,107
50,avg-run,1000,true,uniform,READ,14500,7932360,6268786,6264791,62667,5,0,0,0,0,1495,1498,5545718,9254935,116332113,492132120,21904551,1436594,425565593826,494263871,44848098,4116436,1,0,0,0,0,11157,8962.982880702697,100000,108.61316,93,12871,116,218,100000
51,extend,1000,true,uniform,EXTEND,532917,208690550,105900856,104617212,924828,509751,892748,0,0,0,1495,1498,5545718,9257457,116347393,492153744,21904551,1436594,425679335734,494422906,44864414,4116436,0,0,0,0,1,5394,1853.9117538005191,9990,513.4402402402402,372,28655,821,1276,9990,10
51,run,1000,true,uniform,READ,533670,213579049,109106229,107821564,924828,509751,892748,0,0,0,1495,1498,5545718,9258941,116354198,492154561,21904551,1436594,425679369146,494423476,44864414,4116436,1,0,0,0,0,11833,8450.942280064228,99896,115.45705533755105,88,13263,130,253,99896,104
51,reference,1000,true,uniform,READ,8845,15422593,5285386,5163134,1119,1,0,0,0,0,1495,1498,5545718,9258979,116354198,492154840,21904551,1436594,425679369196,494423477,44864414,4116436,1,0,0,0,0,2399,41684.03501458941,100000,21.02199,16,10623,42,57,100000
51,clean-run,1000,true,uniform,READ,7331,3964331,3204780,3202823,32080,1,0,0,0,0,1495,1499,5559343,9259100,116362380,492164801,21904616,1436621,425740489911,494494577,44865350,4122309,1,0,0,0,0,11136,8979.885057471265,99892,108.49239178312578,85,15103,118,232,99892,108
51,avg-run,1000,true,uniform,READ,14678,7967978,6308227,6304229,63080,5,0,0,0,0,1495,1499,5559343,9259102,116362380,492172174,21904616,1436621,425796809161,494557693,44865352,4122309,1,0,0,0,0,11113,8998.47026005579,100000,108.12923,92,12719,115,220,100000
52,extend,1000,true,uniform,EXTEND,559412,214350998,109529401,108221600,956496,519742,923942,0,0,0,1495,1499,5559343,9261317,116377652,492197160,21904616,1436621,425923528678,494687667,44878266,4122309,0,0,0,0,1,5134,1947.7989871445268,9991,487.68431588429587,343,29631,805,1300,9991,9
52,run,1000,true,uniform,READ,560786,219270348,112782599,111473777,956496,519742,923942,0,0,0,1495,1499,5559343,9263088,116391367,492198699,21904616,1436621,425923547708,494687988,44878266,4122309,1,0,0,0,0,11983,8345.155637152633,99908,116.94260719862274,90,16735,129,243,99908,92
52,reference,1000,true,uniform,READ,9181,15724719,5388639,5264364,1119,1,0,0,0,0,1495,1499,5559343,9263703,116391367,492198992,21904616,1436621,425934145274,494745861,44883232,4122309,1,0,0,0,0,2440,40983.60655737705,100000,21.37819,16,9711,44,70,100000
52,clean-run,1000,true,uniform,READ,7438,3982613,3252978,3251021,32554,1,0,0,0,0,1495,1500,5574653,9263840,116405845,492209072,21904690,1436663,425996337323,494818062,44884168,4127826,1,0,0,0,0,11233,8902.341315766047,99917,109.43686259595464,85,14023,120,221,99917,83
52,avg-run,1000,true,uniform,READ,14785,7986138,6356425,6352427,63554,5,0,0,0,0,1495,1500,5574653,9263840,116405845,492216476,21904690,1436663,426053656577,494881178,44884170,4127826,1,0,0,0,0,11191,8935.751943526047,100000,108.96083,93,13495,116,221,100000
53,extend,1000,true,uniform,EXTEND,599094,220105924,113212608,111878783,988691,529742,955678,0,0,0,1495,1500,5574653,9266186,116420728,492238748,21904690,1436663,426162424703,495011871,44894967,4127826,0,0,0,0,1,5373,1861.1576400521124,9989,512.04504955451,379,26831,821,1285,9989,11
53,run,1000,true,uniform,READ,599957,225048503,116510758,115175912,988691,529742,955678,0,0,0,1495,1500,5574653,9267706,116420728,492239679,21904690,1436663,426162457929,495012434,44894967,4127826,1,0,0,0,0,12083,8276.090374906895,99906,117.97866994975277,91,13431,131,235,99906,94
53,reference,1000,true,uniform,READ,9551,16026884,5492776,5365608,1119,1,0,0,0,0,1495,1500,5574653,9267753,116420728,492239983,21904690,1436663,426162457979,495012435,44894967,4127826,1,0,0,0,0,2411,41476.5657403567,100000,21.19517,16,10447,41,66,100000
53,clean-run,1000,true,uniform,READ,7631,4003336,3297673,3295716,33013,1,0,0,0,0,1495,1501,5586555,9267889,116430337,492250191,21904751,1436675,426225719567,495085701,44895903,4133923,1,0,0,0,0,11324,8830.801836806782,99891,110.375188955962,86,13647,119,243,99891,109
53,avg-run,1000,true,uniform,READ,15335,7933364,6401120,6397122,64013,5,0,0,0,0,1495,1501,5586555,9269615,116453585,492258039,21904751,1436675,426311788741,495187477,44909290,4133923,1,0,0,0,0,11368,8796.622097114709,100000,110.65739,92,13719,119,236,100000
54,extend,1000,true,uniform,EXTEND,646542,225879203,116946128,115587275,1021382,539737,987896,0,0,0,1495,1501,5586555,9272260,116460735,492278966,21904751,1436675,426401591845,495320429,44913482,4133923,0,0,0,0,1,5486,1822.8217280349982,9984,523.5786258012821,381,27039,841,1485,9984,16
54,run,1000,true,uniform,READ,647501,230851271,120292240,118932366,1021382,539737,987896,0,0,0,1495,1501,5586555,9274706,116466932,492279991,21904751,1436675,426401616195,495320842,44913482,4133923,1,0,0,0,0,12243,8167.932696234583,99907,119.46537279670093,94,12999,133,249,99907,93
54,reference,1000,true,uniform,READ,9923,16329047,5596913,5466852,1119,1,0,0,0,0,1495,1501,5586555,9274715,116466932,492280264,21904751,1436675,426401616245,495320843,44913482,4133923,1,0,0,0,0,2398,41701.41784820684,100000,20.97154,16,10311,42,66,100000
54,clean-run,1000,true,uniform,READ,7752,4019718,3345983,3344026,33486,1,0,0,0,0,1495,1502,5598534,9274869,116475359,492290677,21904808,1436731,426465948646,495395211,44914418,4139681,1,0,0,0,0,11523,8678.295582747549,99913,112.36691921972115,89,14191,121,240,99913,87
54,avg-run,1000,true,uniform,READ,15457,7949745,6449430,6445432,64486,5,0,0,0,0,1495,1502,5598534,9274869,116483507,492298407,21904808,1436731,426525267896,495458327,44914420,4139681,1,0,0,0,0,11447,8735.913339739669,100000,111.47734,95,15871,120,240,100000
55,extend,1000,true,uniform,EXTEND,674386,231627924,120732684,119349674,1054688,549728,1020675,0,0,0,1495,1502,5598534,9277290,116490783,492324498,21904808,1436731,426649341396,495592264,44925167,4139681,0,0,0,0,1,5555,1800.1800180018001,9991,529.6170553498148,385,29151,837,1288,9991,9
55,run,1000,true,uniform,READ,694073,236611697,124132027,122747125,1054690,549739,1020677,0,0,0,1495,1502,5598534,9279118,116512164,492326359,21904808,1436731,426661205706,495653431,44931495,4139681,1,0,0,0,0,12735,7852.375343541421,99873,124.44319285492575,96,14159,154,272,99873,127
55,reference,1000,true,uniform,READ,10271,16631234,5701050,5568096,1119,1,0,0,0,0,1495,1502,5598534,9279429,116512164,492326623,21904808,1436731,426661205706,495653431,44931495,4139681,1,0,0,0,0,2426,41220.11541632316,100000,21.29331,16,10215,43,69,100000
55,clean-run,1000,true,uniform,READ,7917,4033272,3398454,3396497,34020,1,0,0,0,0,1495,1503,5613813,9279567,116522555,492337203,21904881,1436776,426726620312,495729042,44932431,4145974,1,0,0,0,0,11574,8640.055296353896,99890,112.70948042847132,90,14039,121,226,99890,110
55,avg-run,1000,true,uniform,READ,15620,7963301,6501901,6497903,65020,5,0,0,0,0,1495,1503,5613813,9279568,116530748,492344965,21904881,1436776,426786939562,495792158,44932433,4145974,1,0,0,0,0,11561,8649.770781074301,100000,112.64287,96,14399,119,245,100000
56,extend,1000,true,uniform,EXTEND,720690,237396438,124579003,123169968,1088481,559730,1053899,0,0,0,1495,1503,5613813,9282053,116537955,492370731,21904881,1436776,426898917803,495927183,44942807,4145974,0,0,0,0,1,5604,1784.4396859386152,9991,533.2832549294365,381,29807,847,1472,9991,9
56,run,1000,true,uniform,READ,721735,242326707,128034433,126624377,1088481,559730,1053899,0,0,0,1495,1503,5613813,9283198,116537955,492371844,21904881,1436776,426898944759,495927643,44942807,4145974,1,0,0,0,0,12504,7997.44081893794,99901,122.13095965005355,95,13623,136,246,99901,99
56,reference,1000,true,uniform,READ,10607,16933360,5804303,5669326,1119,1,0,0,0,0,1495,1503,5613813,9283714,116543243,492372180,21904881,1436776,426898944809,495927644,44942807,4145974,1,0,0,0,0,2454,40749.79625101874,100000,21.50973,16,11223,44,66,100000
56,clean-run,1000,true,uniform,READ,8092,4061451,3455349,3453392,34582,1,0,0,0,0,1495,1504,5626473,9284111,116557169,492382915,21904943,1436803,426972518437,496045604,44948066,4145991,1,0,0,0,0,11737,8520.064752492119,99897,114.4696737639769,92,13855,124,242,99897,103
56,avg-run,1000,true,uniform,READ,15796,7991479,6558796,6554798,65582,5,0,0,0,0,1495,1504,5626473,9284117,116565169,492390626,21904943,1436803,427033837687,496108720,44948068,4145991,1,0,0,0,0,11774,8493.290300662477,100000,114.74182,99,13487,125,247,100000
57,extend,1000,true,uniform,EXTEND,760797,243172476,128489051,127053991,1122824,569732,1087675,0,0,0,1495,1504,5626473,9286715,116572669,492413575,21904943,1436803,427148371464,496246296,44958285,4145991,0,0,0,0,1,5713,1750.393838613688,9991,545.3659293364028,381,28719,867,1473,9991,9
57,run,1000,true,uniform,READ,761657,248142549,132001003,130564922,1122824,569732,1087675,0,0,0,1495,1504,5626473,9287652,116578585,492414773,21904943,1436803,427148397684,496246739,44958285,4145991,1,0,0,0,0,12603,7934.618741569468,99884,123.18196107484682,99,14047,137,264,99884,116
57,reference,1000,true,uniform,READ,10954,17235548,5908440,5770570,1119,1,0,0,0,0,1495,1504,5626473,9287687,116578585,492415089,21904943,1436803,427148397734,496246740,44958285,4145991,1,0,0,0,0,2428,41186.161449752886,100000,21.28177,16,10071,43,68,100000
57,clean-run,1000,true,uniform,READ,8291,4073447,3512036,3510079,35149,1,0,0,0,0,1495,1505,5639201,9287826,116586664,492425980,21905004,1436819,427215981705,496324968,44959221,4152345,1,0,0,0,0,11814,8464.533604198408,99902,115.22802346299373,94,14303,124,256,99902,98
57,avg-run,1000,true,uniform,READ,15995,8003475,6615483,6611485,66149,5,0,0,0,0,1495,1505,5639201,9287826,116611246,492433822,21905004,1436819,427278300955,496388084,44959223,4152345,1,0,0,0,0,11709,8540.438978563498,100000,114.05263,98,13631,123,240,100000
58,extend,1000,true,uniform,EXTEND,811169,248987141,132462828,131002740,1157803,579737,1122105,0,0,0,1495,1505,5639201,9290326,116625830,492454961,21905004,1436819,427403326478,496567892,44977164,4152345,0,0,0,0,1,5341,1872.308556450103,9994,507.9018411046628,350,30431,831,1381,9994,6
58,run,1000,true,uniform,READ,812067,254016965,136029888,134568779,1157803,579737,1122105,0,0,0,1495,1505,5639201,9291313,116625830,492455964,21905004,1436819,427403351340,496568314,44977164,4152345,1,0,0,0,0,12744,7846.829880728186,99895,124.58714650382902,100,14519,138,263,99895,105
