Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted,deadlocks,temp_files,temp_bytes,checkpoints_timed,checkpoints_req,buffers_checkpoint,buffers_clean,buffers_backend,buffers_alloc,checkpoint_write_time,checkpoint_sync_time,wal_bytes,wal_records,wal_fpi,wal_buffers_full,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),RETURN=ERROR,Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK
77,avg-run,1000,true,uniform,READ,20692,7401669,8624214,8620213,86227,5,0,0,0,0,1382,527,2067865,1488756,13925120,33284504,6198491,32908,62088024439,94873375,5800219,680235,1,0,0,0,0,16252,6153.088850603002,0,100000,158.55885,128,15815,216,371,100000
78,extend,1000,true,uniform,EXTEND,1784201,370286312,224300806,222320067,1965348,780617,1919601,0,0,0,1382,527,2067865,1491956,13947097,33329994,6198491,32908,62247752488,95044624,5814555,680235,0,0,0,0,1,6993,1430.00143000143,0,10000,666.4711,423,26543,1081,1760,10000
78,run,1000,true,uniform,READ,1819630,375683078,228872851,226891090,1965348,780617,1919601,0,0,0,1382,527,2067865,1497729,13958091,33365593,6198491,32908,62247793402,95045322,5814555,680235,1,0,0,0,0,17521,5707.436790137549,0,100000,170.62144,118,18751,247,397,100000
78,reference,1000,true,uniform,READ,18110,23582800,8103567,7897114,1119,1,0,0,0,0,1382,527,2067865,1498355,13964802,33366056,6198491,32908,62251050179,95093638,5815152,680235,1,0,0,0,0,2863,34928.396786587495,0,100000,25.02516,17,11823,51,101,100000
78,clean-run,1000,true,uniform,READ,10582,3989403,4572260,4570302,45747,1,0,0,0,0,1382,528,2081360,1498503,13976241,33384962,6198555,32946,62341268687,95195764,5816089,689570,1,0,0,0,0,16098,6211.951795254069,0,100000,156.63904,106,23615,224,362,100000
78,avg-run,1000,true,uniform,READ,20809,7454498,8675709,8671708,86747,5,0,0,0,0,1382,528,2081360,1498503,13984421,33395239,6198555,32946,62425982759,95278909,5816091,689570,1,0,0,0,0,16461,6074.9650689508535,0,100000,160.74742,126,16783,227,362,100000
79,extend,1000,true,uniform,EXTEND,1886976,376603649,229461434,227454725,2010764,790628,1964477,0,0,0,1382,528,2081360,1501615,14006486,33441141,6198555,32946,62587867398,95451702,5830696,689570,0,0,0,0,1,6924,1444.2518775274407,0,10000,661.5306,414,29903,1075,1669,10000
79,run,1000,true,uniform,READ,1947730,382060244,234088522,232079920,2010766,790639,1964479,0,0,0,1382,528,2081360,1509469,14030851,33487957,6198555,32946,62591205639,95501410,5831309,689570,1,0,0,0,0,18165,5505.092210294522,0,100000,177.40786,113,21775,277,413,100000
79,reference,1000,true,uniform,READ,18480,23884965,8207704,7998358,1119,1,0,0,0,0,1382,528,2081360,1510074,14038445,33488657,6198555,32946,62591205689,95501411,5831309,689570,1,0,0,0,0,3159,31655.587211142767,0,100000,27.82812,17,11743,56,118,100000
79,clean-run,1000,true,uniform,READ,10695,4032818,4626270,4624312,46287,1,0,0,0,0,1382,529,2090969,1510210,14047666,33507149,6198607,32999,62683013043,95613442,5832246,699142,1,0,0,0,0,17022,5874.750323111268,0,100000,166.20344,111,18751,268,388,100000
79,avg-run,1000,true,uniform,READ,21030,8547504,9729719,9725718,97287,5,0,0,0,0,1382,529,2090969,1510210,14055845,33517517,6198607,32999,62770056219,95716612,5832248,699142,1,0,0,0,0,17191,5816.997266011285,0,100000,168.20524,130,21007,240,396,100000
80,extend,1000,true,uniform,EXTEND,2001980,382935380,234682382,232649696,2056739,800639,2009939,0,0,0,1382,529,2090969,1513410,14078000,33565064,6198607,32999,62934594364,95891150,5847035,699142,0,0,0,0,1,7111,1406.271972999578,0,10000,676.4085,426,27103,1102,1703,10000
80,run,1000,true,uniform,READ,2077328,388338923,239359515,237325807,2056739,800639,2009939,0,0,0,1382,529,2090969,1519978,14096260,33641398,6198607,32999,62934637042,95891878,5847035,699142,1,0,0,0,0,18396,5435.964340073929,0,100000,179.88116,122,19327,290,426,100000
80,reference,1000,true,uniform,READ,18850,24187130,8311841,8099602,1119,1,0,0,0,0,1382,529,2090969,1520626,14103201,33641866,6198607,32999,62937964006,95941493,5847635,699142,1,0,0,0,0,2926,34176.34996582365,0,100000,25.8414,17,9879,52,109,100000
80,clean-run,1000,true,uniform,READ,10789,4054912,4677487,4675532,46794,1,0,0,0,0,1382,530,2102170,1520846,14112475,33661072,6198662,33045,63029695353,96035508,5848570,708138,1,0,0,0,0,16693,5990.534954771461,0,100000,163.13979,112,16431,260,401,100000
80,avg-run,1000,true,uniform,READ,21244,8568764,9780849,9776851,97794,5,0,0,0,0,1382,530,2102170,1520846,14120651,33671577,6198662,33045,63117738639,96138681,5848572,708138,1,0,0,0,0,16169,6184.674376894057,0,100000,158.09112,128,17775,196,320,100000
81,extend,1000,true,uniform,EXTEND,2148992,389267149,239960790,237902127,2103310,810650,2056005,0,0,0,1382,530,2102170,1523858,14143126,33721341,6198662,33045,63283999242,96315157,5863547,708138,0,0,0,0,1,6637,1506.7048365225253,0,10000,633.3393,405,27519,982,1608,10000
81,run,1000,true,uniform,READ,2256104,394723016,244689795,242629239,2103312,810661,2056007,0,0,0,1382,530,2102170,1531247,14169219,33813011,6198662,33045,63287414191,96366113,5864160,708138,1,0,0,0,0,16409,6094.216588457553,0,100000,159.95286,101,18063,208,347,100000
81,reference,1000,true,uniform,READ,19220,24489295,8415978,8200846,1119,1,0,0,0,0,1382,530,2102170,1531495,14175565,33813816,6198662,33045,63287414191,96366113,5864160,708138,1,0,0,0,0,2753,36324.010170722846,0,100000,24.09531,17,10023,50,99,100000
81,clean-run,1000,true,uniform,READ,10912,4116809,4728057,4726099,47305,1,0,0,0,0,1382,531,2109117,1531623,14191987,33833588,6198704,33106,63381396280,96480823,5865097,717798,1,0,0,0,0,15313,6530.399007379351,0,100000,149.73652,112,15967,188,318,100000
81,avg-run,1000,true,uniform,READ,21531,8629791,9831506,9827505,98305,5,0,0,0,0,1382,531,2109117,1531623,14200160,33844268,6198704,33106,63470439506,96583994,5865099,717798,1,0,0,0,0,14832,6742.17907227616,0,100000,144.80484,118,18543,185,317,100000
82,extend,1000,true,uniform,EXTEND,2314508,395604008,245296022,243211383,2150452,820661,2102624,0,0,0,1382,531,2109117,1534833,14222627,33895053,6198704,33106,63638375577,96762180,5880188,717798,0,0,0,0,1,7153,1398.014818957081,0,10000,681.3468,433,28767,1075,1707,10000
82,run,1000,true,uniform,READ,2424728,401009636,250075678,247990017,2150452,820661,2102624,0,0,0,1382,531,2109117,1539025,14234906,34005801,6198704,33106,63638417415,96762891,5880188,717798,1,0,0,0,0,18448,5420.6418039895925,0,100000,180.78464,106,17375,270,415,100000
82,reference,1000,true,uniform,READ,19590,24791460,8520115,8302090,1119,1,0,0,0,0,1382,531,2109117,1539669,14241613,34006527,6198704,33106,63638417415,96762891,5880188,717798,1,0,0,0,0,3228,30978.934324659233,0,100000,28.61479,17,11055,59,115,100000
82,clean-run,1000,true,uniform,READ,11022,4163254,4780470,4778512,47828,1,0,0,0,0,1382,532,2121077,1540459,14263779,34027326,6198765,33155,63752132695,96920334,5888157,717828,1,0,0,0,0,17147,5831.923951711669,0,100000,167.71611,114,22095,269,390,100000
82,avg-run,1000,true,uniform,READ,21783,8675384,9883919,9879918,98828,5,0,0,0,0,1382,532,2121077,1540488,14271852,34038137,6198765,33155,63842175921,97023505,5888159,717828,1,0,0,0,0,15492,6454.944487477408,0,100000,151.01399,117,19151,214,358,100000
83,extend,1000,true,uniform,EXTEND,2504221,401939741,250689245,248578629,2197911,830672,2149556,0,0,0,1382,532,2121077,1543988,14293827,34090773,6198765,33155,63995860789,97202441,5899228,717828,0,0,0,0,1,7290,1371.7421124828531,0,10000,697.3522,426,30319,1128,1935,10000
83,run,1000,true,uniform,READ,2624527,407362060,255521940,253410302,2197911,830672,2149556,0,0,0,1382,532,2121077,1550453,14319991,34211077,6198765,33155,63995905491,97203203,5899228,717828,1,0,0,0,0,17553,5697.031846408021,0,100000,171.65228,119,18495,231,368,100000
83,reference,1000,true,uniform,READ,19960,25093625,8624252,8403334,1119,1,0,0,0,0,1382,532,2121077,1551210,14326732,34212230,6198765,33155,63999346698,97254462,5899862,717828,1,0,0,0,0,3081,32456.994482310936,0,100000,27.3119,17,10255,55,107,100000
83,clean-run,1000,true,uniform,READ,11146,4204852,4833281,4831323,48355,1,0,0,0,0,1382,533,2129720,1551347,14336284,34232683,6198813,33213,64095111317,97365224,5900799,727855,1,0,0,0,0,17033,5870.956378794105,0,100000,166.75673,116,16879,267,387,100000
83,avg-run,1000,true,uniform,READ,22033,8716226,9936730,9932729,99355,5,0,0,0,0,1382,533,2129720,1551347,14344457,34243631,6198813,33213,64186154573,97468396,5900801,727855,1,0,0,0,0,16723,5979.788315493632,0,100000,163.29294,122,18479,262,384,100000
84,extend,1000,true,uniform,EXTEND,2703233,408298969,256141982,254005392,2246007,840683,2197160,0,0,0,1382,533,2129720,1554656,14374129,34297779,6198813,33213,64358056617,97649414,5916138,727855,0,0,0,0,1,7344,1361.6557734204794,0,10000,698.7814,426,27327,1182,1869,10000
84,run,1000,true,uniform,READ,2834075,413720990,261024990,258887378,2246007,840683,2197160,0,0,0,1382,533,2129720,1559497,14386287,34429056,6198813,33213,64358100041,97650155,5916138,727855,1,0,0,0,0,17866,5597.223777006605,0,100000,174.84147,122,16975,241,380,100000
84,reference,1000,true,uniform,READ,20330,25395790,8728389,8504578,1119,1,0,0,0,0,1382,533,2129720,1559940,14393240,34429792,6198813,33213,64358100041,97650155,5916138,727855,1,0,0,0,0,2873,34806.82213713888,0,100000,25.20711,17,14415,52,103,100000
84,clean-run,1000,true,uniform,READ,11259,4245393,4881448,4879490,48847,1,0,0,0,0,1382,534,2142298,1560419,14406348,34451014,6198876,33261,64461626084,97810977,5919229,737965,1,0,0,0,0,16063,6225.487144369047,0,100000,157.17212,115,16479,210,346,100000
84,avg-run,1000,true,uniform,READ,22353,8755525,9984897,9980896,99847,5,0,0,0,0,1382,534,2142298,1560422,14414359,34462162,6198876,33261,64553669360,97914149,5919231,737965,1,0,0,0,0,17189,5817.67409389726,0,100000,167.19207,123,20703,270,403,100000
85,extend,1000,true,uniform,EXTEND,2916125,414659658,261651221,259488656,2294701,850694,2245319,0,0,0,1382,534,2142298,1563872,14444179,34518446,6198876,33261,64723977347,98097108,5933769,737965,0,0,0,0,1,7449,1342.4620754463685,0,10000,710.5855,429,26975,1140,1694,10000
85,run,1000,true,uniform,READ,3085260,420129519,266587024,264422566,2294703,850705,2245321,0,0,0,1382,534,2142298,1571924,14476877,34669920,6198876,33261,64727518626,98150183,5934387,737965,1,0,0,0,0,19254,5193.725979017347,0,100000,188.33315,120,21039,296,450,100000
85,reference,1000,true,uniform,READ,20700,25697955,8832526,8605822,1119,1,0,0,0,0,1382,534,2142298,1571941,14484776,34670908,6198876,33261,64728170473,98161041,5934388,737965,1,0,0,0,0,3134,31908.10465858328,0,100000,27.84018,16,10567,56,110,100000
85,clean-run,1000,true,uniform,READ,11380,4286125,4936058,4934100,49382,1,0,0,0,0,1382,535,2147716,1572077,14495830,34692347,6198904,33339,64825904517,98271208,5935324,748250,1,0,0,0,0,16746,5971.575301564552,0,100000,163.56326,117,15727,236,366,100000
85,avg-run,1000,true,uniform,READ,22474,8796257,10039507,10035506,100382,5,0,0,0,0,1382,535,2147716,1572077,14504003,34703496,6198904,33339,64918947743,98374379,5935326,748250,1,0,0,0,0,16993,5884.776084269994,0,100000,165.86174,121,21663,264,389,100000
86,extend,1000,true,uniform,EXTEND,3151728,421019469,267218336,265029794,2343732,860705,2293894,0,0,0,1382,535,2147716,1575590,14533666,34761582,6198904,33339,65094773091,98558322,5950928,748250,0,0,0,0,1,7682,1301.7443374121322,0,10000,735.537,444,26479,1153,1769,10000
86,run,1000,true,uniform,READ,3339854,426492295,272200652,270010217,2343734,860716,2293896,0,0,0,1382,535,2147716,1582819,14560218,34932015,6198904,33339,65098387329,98612175,5951579,748250,1,0,0,0,0,18512,5401.901469317199,0,100000,181.17668,116,25295,271,420,100000
86,reference,1000,true,uniform,READ,21071,26000119,8936663,8707066,1119,1,0,0,0,0,1382,535,2147716,1582965,14575064,34932827,6198904,33339,65098387379,98612176,5951579,748250,1,0,0,0,0,2772,36075.03607503608,0,100000,24.29908,17,11031,52,95,100000
86,clean-run,1000,true,uniform,READ,11508,4318593,4981270,4979312,49838,1,0,0,0,0,1382,536,2153607,1583108,14583982,34954715,6198939,33438,65197736411,98732440,5952516,758825,1,0,0,0,0,16076,6220.452848967405,0,100000,157.25333,111,23487,204,343,100000
86,avg-run,1000,true,uniform,READ,23019,8826229,10084719,10080718,100838,5,0,0,0,0,1382,536,2153607,1583108,14592158,34966283,6198939,33438,65291779667,98835612,5952518,758825,1,0,0,0,0,15352,6513.809275664408,0,100000,149.99245,123,16655,190,322,100000
87,extend,1000,true,uniform,EXTEND,3407853,427385252,272837243,270622725,2393339,870716,2343011,0,0,0,1382,536,2153607,1586208,14622344,35025629,6198939,33438,65469383559,99021270,5968273,758825,0,0,0,0,1,6668,1499.7000599880023,0,10000,632.6263,407,27007,1020,1557,10000
87,run,1000,true,uniform,READ,3594498,432820761,277866955,275651415,2393339,870716,2343011,0,0,0,1382,536,2153607,1589031,14629438,35210736,6198939,33438,65469427657,99022023,5968273,758825,1,0,0,0,0,15598,6411.078343377356,0,100000,152.238,97,29695,198,331,100000
87,reference,1000,true,uniform,READ,21442,26302283,9040800,8808310,1119,1,0,0,0,0,1382,536,2153607,1589233,14635324,35212876,6198939,33438,65469427657,99022023,5968273,758825,1,0,0,0,0,2901,34470.87211306446,0,100000,25.5481,17,10559,53,105,100000
87,clean-run,1000,true,uniform,READ,11630,4347425,5031430,5029472,50328,1,0,0,0,0,1382,537,2162573,1590186,14664641,35235921,6198985,33501,65609502235,99187753,5986753,760144,1,0,0,0,0,16097,6212.337702677518,0,100000,157.55125,116,16463,202,331,100000
87,avg-run,1000,true,uniform,READ,23141,8855061,10134879,10130878,101328,5,0,0,0,0,1382,537,2162573,1590259,14680938,35247444,6198985,33501,65704545461,99290924,5986755,760144,1,0,0,0,0,16932,5905.976848570754,0,100000,165.70313,123,17007,283,432,100000
88,extend,1000,true,uniform,EXTEND,3691661,433758954,278510339,276269844,2443257,880727,2392453,0,0,0,1382,537,2162573,1593561,14710469,35308002,6198985,33501,65847847576,99477748,5993053,760144,0,0,0,0,1,6791,1472.5371815638346,0,10000,647.3815,403,30543,1064,1654,10000
88,run,1000,true,uniform,READ,3899058,439183827,283588249,281346732,2443257,880727,2392453,0,0,0,1382,537,2162573,1599042,14729770,35516219,6198985,33501,65847891352,99478495,5993053,760144,1,0,0,0,0,18011,5552.1625673199715,0,100000,176.54309,128,18047,227,370,100000
88,reference,1000,true,uniform,READ,21814,26604446,9144937,8909554,1119,1,0,0,0,0,1382,537,2162573,1599438,14737297,35516680,6198985,33501,65851147156,99532348,5993077,760144,1,0,0,0,0,2773,36062.02668589975,0,100000,24.28435,17,10407,49,100,100000
88,clean-run,1000,true,uniform,READ,11771,4380602,5077421,5075463,50804,1,0,0,0,0,1382,538,2174046,1599659,14746166,35539668,6199041,33558,65952094540,99645753,5994013,771087,1,0,0,0,0,16104,6209.637357178341,0,100000,157.66101,116,18687,199,335,100000
88,avg-run,1000,true,uniform,READ,23282,8888238,10180870,10176869,101804,5,0,0,0,0,1382,538,2174046,1599659,14754339,35551235,6199041,33558,66048137766,99748924,5994015,771087,1,0,0,0,0,15440,6476.683937823835,0,100000,150.96885,125,16943,184,321,100000
89,extend,1000,true,uniform,EXTEND,3990970,440131600,284237203,281970732,2493706,890738,2442401,0,0,0,1382,538,2174046,1602789,14784684,35614580,6199041,33558,66229329093,99937371,6010043,771087,0,0,0,0,1,6859,1457.9384749963551,0,10000,654.4838,408,29199,1037,1738,10000
89,run,1000,true,uniform,READ,4233360,445612112,289366020,287097656,2493708,890749,2442403,0,0,0,1382,538,2174046,1609675,14818662,35837686,6199041,33558,66233017951,99992403,6010685,771087,1,0,0,0,0,17875,5594.4055944055945,0,100000,175.12097,120,20223,223,362,100000
89,reference,1000,true,uniform,READ,22184,26906611,9249074,9010798,1119,1,0,0,0,0,1382,538,2174046,1610069,14825865,35838753,6199041,33558,66233017951,99992403,6010685,771087,1,0,0,0,0,2685,37243.947858472995,0,100000,23.40972,16,9815,48,98,100000
89,clean-run,1000,true,uniform,READ,11896,4402936,5128014,5126056,51305,1,0,0,0,0,1382,539,2179726,1610210,14837800,35861754,6199100,33636,66335480204,100114199,6011622,781508,1,0,0,0,0,16155,6190.034045187249,0,100000,158.17834,116,17055,200,337,100000
89,avg-run,1000,true,uniform,READ,24657,8903071,10231463,10227462,102305,5,0,0,0,0,1382,539,2179726,1610210,14854176,35874578,6199100,33636,66432523460,100217371,6011624,781508,1,0,0,0,0,15895,6291.286568103177,0,100000,155.08832,129,17839,199,330,100000
90,extend,1000,true,uniform,EXTEND,4307101,446511934,290020173,287727725,2544645,900749,2492847,0,0,0,1382,539,2179726,1613510,14883747,35938490,6199100,33636,66615544625,100407323,6027747,781508,0,0,0,0,1,7084,1411.6318464144551,0,10000,677.2729,446,28143,1073,1631,10000
90,run,1000,true,uniform,READ,4546804,451940552,295196950,292903480,2544645,900749,2492847,0,0,0,1382,539,2179726,1618107,14896137,36178234,6199100,33636,66615591405,100408123,6027747,781508,1,0,0,0,0,18081,5530.667551573475,0,100000,177.25294,128,17599,224,366,100000
90,reference,1000,true,uniform,READ,22554,27208776,9353211,9112042,1119,1,0,0,0,0,1382,539,2179726,1618517,14903224,36179529,6199100,33636,66615591405,100408123,6027747,781508,1,0,0,0,0,2715,36832.412523020255,0,100000,23.62604,17,10463,50,103,100000
90,clean-run,1000,true,uniform,READ,12032,4426346,5177368,5175410,51798,1,0,0,0,0,1382,540,2189703,1619252,14923209,36203460,6199166,33701,66744316878,100578576,6038674,781550,1,0,0,0,0,16968,5893.446487505894,0,100000,166.14707,118,18127,230,373,100000
90,avg-run,1000,true,uniform,READ,24793,8926481,10280817,10276816,102798,5,0,0,0,0,1382,540,2189703,1619535,14939387,36216280,6199166,33701,66842360154,100681748,6038676,781550,1,0,0,0,0,16781,5959.120433823968,0,100000,163.91414,127,28335,231,363,100000
91,extend,1000,true,uniform,EXTEND,4646844,452890209,295858252,293539827,2596163,910760,2543848,0,0,0,1382,540,2189703,1622935,14968804,36282747,6199166,33701,67005805671,100873361,6049199,781550,0,0,0,0,1,7000,1428.5714285714287,0,10000,668.0227,439,30031,1066,1594,10000
91,run,1000,true,uniform,READ,4892832,458331740,301086998,298767551,2596163,910760,2543848,0,0,0,1382,540,2189703,1630168,15002736,36529302,6199166,33701,67005848915,100874101,6049199,781550,1,0,0,0,0,20310,4923.682914820286,0,100000,198.87914,116,1331199,229,391,100000
91,reference,1000,true,uniform,READ,22926,27510939,9457348,9213286,1119,1,0,0,0,0,1382,540,2189703,1630333,15010265,36529765,6199166,33701,67005848915,100874101,6049199,781550,1,0,0,0,0,2801,35701.53516601214,0,100000,24.49583,16,11191,52,101,100000
91,clean-run,1000,true,uniform,READ,12159,4447768,5228917,5226959,52315,1,0,0,0,0,1382,541,2195332,1630849,15022777,36553840,6202056,34171,67119695180,101057576,6053085,790646,1,0,0,0,0,16150,6191.950464396285,0,100000,157.96612,121,20207,197,321,100000
91,avg-run,1000,true,uniform,READ,24920,8947903,10332366,10328365,103315,5,0,0,0,0,1382,541,2195332,1630859,15039054,36566665,6202056,34171,67218738456,101160748,6053087,790646,1,0,0,0,0,16180,6180.469715698393,0,100000,158.17617,130,16095,206,353,100000
92,extend,1000,true,uniform,EXTEND,4991523,459287757,301754601,299410200,2648141,920771,2595334,0,0,0,1382,541,2195332,1634366,15068721,36634765,6202056,34171,67399534840,101353827,6067915,790646,0,0,0,0,1,7416,1348.4358144552318,0,10000,707.6517,456,27551,1105,1658,10000
92,run,1000,true,uniform,READ,5273235,464781297,307034235,304687777,2648143,920782,2595336,0,0,0,1382,541,2195332,1639589,15104909,36894456,6202056,34171,67402972483,101403995,6068573,790646,1,0,0,0,0,17410,5743.825387708213,0,100000,169.78556,102,24783,259,413,100000
92,reference,1000,true,uniform,READ,23304,27813169,9562369,9314544,1119,1,0,0,0,0,1382,541,2195332,1639613,15112241,36896354,6202056,34171,67402972533,101403996,6068573,790646,1,0,0,0,0,2821,35448.422545196736,0,100000,24.70532,17,10647,50,99,100000
92,clean-run,1000,true,uniform,READ,12289,4465627,5278161,5276203,52807,1,0,0,0,0,1382,542,2197683,1639744,15121304,36920348,6202074,34292,67508699203,101529962,6069510,801281,1,0,0,0,0,17227,5804.841237592152,0,100000,168.74463,121,16575,241,389,100000
92,avg-run,1000,true,uniform,READ,25050,8965762,10381610,10377609,103807,5,0,0,0,0,1382,542,2197683,1639744,15137671,36933142,6202074,34292,67608742409,101633133,6069512,801281,1,0,0,0,0,16367,6109.855196431845,0,100000,160.18411,128,15823,220,363,100000
93,extend,1000,true,uniform,EXTEND,5354145,465686053,307706024,305336265,2700643,930782,2647370,0,0,0,1382,542,2197683,1643044,15167544,37002865,6202074,34292,67801599274,101828551,6086588,801281,0,0,0,0,1,7123,1403.9028499227854,0,10000,681.1038,446,30111,1087,1634,10000
93,run,1000,true,uniform,READ,5674494,471151318,313030589,310658937,2700645,930793,2647372,0,0,0,1382,542,2197683,1650774,15209675,37300787,6202074,34292,67806314282,101889257,6087851,801281,1,0,0,0,0,18207,5492.393035645631,0,100000,178.38469,114,527359,230,402,100000
93,reference,1000,true,uniform,READ,23676,28115332,9666506,9415788,1119,1,0,0,0,0,1382,542,2197683,1650797,15209675,37302037,6202074,34292,67806314282,101889257,6087851,801281,1,0,0,0,0,2654,37678.97513187641,0,100000,23.15299,17,10847,50,94,100000
93,clean-run,1000,true,uniform,READ,12435,4482170,5324575,5322617,53280,1,0,0,0,0,1382,543,2200561,1650927,15218358,37326900,6202090,34390,67912630198,102008278,6088787,812415,1,0,0,0,0,16348,6116.956202593589,0,100000,160.10772,121,20383,205,328,100000
93,avg-run,1000,true,uniform,READ,25195,8982306,10428024,10424023,104280,5,0,0,0,0,1382,543,2200561,1650927,15234737,37339719,6202090,34390,68013673424,102111449,6088789,812415,1,0,0,0,0,15411,6488.871585231328,0,100000,150.55177,118,23759,198,342,100000
94,extend,1000,true,uniform,EXTEND,5757725,472055618,313708349,311312616,2753562,940793,2699791,0,0,0,1382,543,2200561,1654327,15264510,37411462,6202090,34390,68203239413,102307136,6105294,812415,0,0,0,0,1,7321,1365.9336156262805,0,10000,700.1474,447,26671,1084,1724,10000
94,run,1000,true,uniform,READ,6076671,477535130,319084297,316686592,2753564,940804,2699793,0,0,0,1382,543,2200561,1659802,15307825,37709287,6202090,34390,68206583370,102355284,6105955,812415,1,0,0,0,0,20342,4915.937469275391,0,100000,199.26674,115,20847,322,472,100000
94,reference,1000,true,uniform,READ,24048,28417495,9770643,9517032,1119,1,0,0,0,0,1382,543,2200561,1659809,15307825,37709855,6202090,34390,68207334491,102367818,6105956,812415,1,0,0,0,0,3182,31426.775612822123,0,100000,28.1804,17,11951,57,116,100000
94,clean-run,1000,true,uniform,READ,12559,4498021,5375166,5373208,53771,1,0,0,0,0,1382,544,2202222,1659943,15321804,37734741,6202101,34485,68314721840,102487945,6106892,823763,1,0,0,0,0,17256,5795.0857672693555,0,100000,168.93448,120,17727,241,383,100000
94,avg-run,1000,true,uniform,READ,25320,8998156,10478615,10474614,104771,5,0,0,0,0,1382,544,2202222,1659943,15338168,37747561,6202101,34485,68416765066,102591116,6106894,823763,1,0,0,0,0,15463,6467.050378322447,0,100000,150.86237,121,16655,198,344,100000
95,extend,1000,true,uniform,EXTEND,6163050,478441225,319768170,317347249,2807006,950804,2752724,0,0,0,1382,544,2202222,1663343,15368142,37823350,6202101,34485,68615190393,102789547,6124450,823763,0,0,0,0,1,7163,1396.0631020522128,0,10000,684.4276,444,26943,1081,1705,10000
95,run,1000,true,uniform,READ,6523630,483889489,325195022,322772208,2807008,950815,2752726,0,0,0,1382,544,2202222,1670170,15411810,38159376,6202101,34485,68620442615,102853413,6126126,823763,1,0,0,0,0,18390,5437.737901033171,0,100000,180.11199,129,19647,245,400,100000
95,reference,1000,true,uniform,READ,24420,28719658,9874780,9618276,1119,1,0,0,0,0,1382,544,2202222,1670179,15418068,38159955,6202101,34485,68620442665,102853414,6126126,823763,1,0,0,0,0,2721,36751.19441381845,0,100000,23.77235,17,10319,46,101,100000
95,clean-run,1000,true,uniform,READ,12708,4512462,5426216,5424258,54282,1,0,0,0,0,1382,545,2204020,1670307,15428664,38185832,6202117,34614,68729210094,102979661,6127063,834894,1,0,0,0,0,17448,5731.315910132967,0,100000,170.76968,121,16847,242,395,100000
95,avg-run,1000,true,uniform,READ,25469,9012597,10529665,10525664,105282,5,0,0,0,0,1382,545,2204020,1670307,15445033,38198647,6202117,34614,68832253350,103082833,6127065,834894,1,0,0,0,0,15907,6286.54051675363,0,100000,155.36902,121,18095,215,373,100000
96,extend,1000,true,uniform,EXTEND,6610132,484796064,325884919,323438021,2861028,960815,2806272,0,0,0,1382,545,2204020,1673707,15474934,38273809,6202117,34614,69024697646,103281589,6143619,834894,0,0,0,0,1,7165,1395.6734124214934,0,10000,685.1828,446,31151,1089,1567,10000
96,run,1000,true,uniform,READ,6965220,490266615,331359899,328911108,2861030,960826,2806274,0,0,0,1382,545,2204020,1681314,15516948,38604910,6202117,34614,69028695568,103341254,6144336,834894,1,0,0,0,0,17692,5652.272213429799,0,100000,172.80679,103,24831,228,363,100000
96,reference,1000,true,uniform,READ,24792,29021821,9978917,9719520,1119,1,0,0,0,0,1382,545,2204020,1681320,15516948,38605270,6202117,34614,69028695568,103341254,6144336,834894,1,0,0,0,0,2875,34782.608695652176,0,100000,25.27041,17,10695,51,110,100000
96,clean-run,1000,true,uniform,READ,12853,4524212,5473065,5471107,54756,1,0,0,0,0,1382,546,2206348,1681450,15525907,38630816,6202132,34711,69138231745,103463642,6145272,846564,1,0,0,0,0,17475,5722.460658082976,0,100000,171.1501,122,16975,241,382,100000
96,avg-run,1000,true,uniform,READ,25614,9024347,10576514,10572513,105756,5,0,0,0,0,1382,546,2206348,1681450,15542273,38643642,6202132,34711,69242274971,103566813,6145274,846564,1,0,0,0,0,17448,5731.315910132967,0,100000,170.32346,126,26687,269,408,100000
97,extend,1000,true,uniform,EXTEND,7050790,491179781,332055512,329582643,2915479,970826,2860226,0,0,0,1382,546,2206348,1685123,15580067,38718209,6202132,34711,69436901667,103766037,6161861,846564,0,0,0,0,1,7897,1266.3036596175764,0,10000,754.2736,451,40415,1199,1798,10000
97,run,1000,true,uniform,READ,7359879,496657872,337578827,335104064,2915481,970837,2860228,0,0,0,1382,546,2206348,1688443,15600936,39008900,6202132,34711,69439441658,103797313,6162503,846564,1,0,0,0,0,18821,5313.213963126295,0,100000,184.52379,133,22079,241,397,100000
97,reference,1000,true,uniform,READ,25164,29323984,10083054,9820764,1119,1,0,0,0,0,1382,546,2206348,1688458,15609036,39009488,6202132,34711,69440191799,103809837,6162504,846564,1,0,0,0,0,3617,27647.22145424385,0,100000,32.09235,17,13343,72,157,100000
97,clean-run,1000,true,uniform,READ,13012,4535985,5522573,5520615,55253,1,0,0,0,0,1382,547,2207754,1688585,15617244,39035049,6202145,34834,69550803618,103933377,6163440,858063,1,0,0,0,0,17777,5625.246104517073,0,100000,174.07799,123,16303,254,397,100000
